complexity,simplicity,informativity,comm_cost,iff,sav,dlsav,deontic_priority,optimality,natural,dominant,name
50,,0.3262177254976881,0.6737822745023119,0.25,0.25,False,True,0.7855118145047926,False,False,sampled_lang_1340
54,,0.3414698405945951,0.6585301594054049,0.25,0.25,False,True,0.7891776286088223,False,False,sampled_lang_2044
8,,0.28118995664323254,0.7188100433567675,0.0,0.0,False,True,0.943233980216757,False,False,sampled_lang_97
36,,0.30886487739902685,0.6911351226009732,0.16666666666666666,0.16666666666666666,False,True,0.7995768470190187,False,False,sampled_lang_921
46,,0.354940420777605,0.645059579222395,0.4444444444444444,0.3333333333333333,False,True,0.8146729989689646,False,False,sampled_lang_1568
16,,0.3687176754380145,0.6312823245619855,1.0,0.6666666666666666,False,True,0.9056532344897046,False,False,sampled_lang_1044
38,,0.33311654109295796,0.666883458907042,0.25,0.25,False,True,0.8138208351989704,False,False,sampled_lang_1326
14,,0.2754988995630566,0.7245011004369434,0.0,0.0,False,True,0.8848324527021102,False,False,sampled_lang_129
25,,0.31857703996160974,0.6814229600383903,0.4,0.2,False,True,0.8280562087969667,False,False,sampled_lang_1981
52,,0.3385942861851719,0.6614057138148282,0.1111111111111111,0.1111111111111111,False,True,0.7908911498153143,False,False,sampled_lang_1516
47,,0.29267791290953177,0.7073220870904682,0.2222222222222222,0.0,False,True,0.7662642075963587,False,False,sampled_lang_1538
28,,0.29781043016147324,0.7021895698385268,0.2,0.0,False,True,0.8067641892785764,False,False,sampled_lang_1985
8,,0.42036217069480475,0.5796378293051953,1.0,0.6666666666666666,False,True,0.978990215680125,False,False,sampled_lang_443
56,,0.33224200007040233,0.6677579999295977,0.4,0.3,False,True,0.7784293780662684,False,False,sampled_lang_1773
31,,0.3304821688373924,0.6695178311626075,0.42857142857142855,0.2857142857142857,False,True,0.8253638083190316,False,False,sampled_lang_1150
37,,0.370379363505932,0.629620636494068,0.8,0.6,False,True,0.8435673104338535,False,False,sampled_lang_1838
32,,0.3784860915951128,0.6215139084048872,0.75,0.5,False,True,0.8592683611231902,False,False,sampled_lang_1426
28,,0.3389150753874725,0.6610849246125274,0.4,0.4,False,True,0.8374484174236279,False,False,sampled_lang_1987
54,,0.3284568341297469,0.6715431658702531,0.2222222222222222,0.2222222222222222,False,True,0.7794636774045459,False,False,sampled_lang_1525
32,,0.3169777133146195,0.6830222866853806,0.0,0.0,False,True,0.8133526262745565,False,False,sampled_lang_878
38,,0.36425357289879823,0.6357464271012018,0.5555555555555556,0.4444444444444444,False,True,0.8370645806620093,False,False,sampled_lang_1591
16,,0.3266788920549155,0.6733211079450845,0.0,0.0,False,True,0.8793874160203246,False,False,sampled_lang_1936
40,,0.34908024362997636,0.6509197563700236,0.4444444444444444,0.3333333333333333,False,True,0.8218776675767705,False,False,sampled_lang_1560
14,,0.3896895903276234,0.6103104096723766,1.0,1.0,True,False,0.930646765995049,False,False,sampled_lang_638
10,,0.330065912768487,0.6699340872315129,0.75,0.5,False,True,0.9311448242715212,False,False,sampled_lang_608
42,,0.34321163430903,0.65678836569097,0.4444444444444444,0.2222222222222222,False,True,0.8136371985355102,False,False,sampled_lang_2048
32,,0.3377263589194272,0.6622736410805727,0.42857142857142855,0.2857142857142857,False,True,0.8288416231889348,False,False,sampled_lang_1155
26,,0.30075142556816586,0.6992485744318342,0.25,0.25,False,True,0.8128193238756628,False,False,sampled_lang_1956
34,,0.3265454437467585,0.6734545562532415,0.16666666666666666,0.16666666666666666,False,True,0.8166352170333728,False,False,sampled_lang_908
27,,0.3932208378665493,0.6067791621334506,0.8571428571428571,0.7142857142857143,False,True,0.8799172432277609,False,False,sampled_lang_1228
28,,0.3853999971144588,0.6146000028855412,0.7142857142857143,0.5714285714285714,False,True,0.872149420773002,False,False,sampled_lang_1214
38,,0.39778117716645567,0.6022188228335443,0.5555555555555556,0.5555555555555556,False,True,0.8620928450476427,False,False,sampled_lang_1582
28,,0.39077770730182726,0.6092222926981727,0.875,0.625,False,True,0.8761636844790954,False,False,sampled_lang_1450
58,,0.3537535007290927,0.6462464992709074,0.3,0.3,False,True,0.7906278370955604,False,False,sampled_lang_1746
10,,0.3136240546780873,0.6863759453219127,0.6666666666666666,0.6666666666666666,False,True,0.9296487557148826,False,False,sampled_lang_367
58,,0.339374408863544,0.660625591136456,0.2,0.2,False,True,0.7798938763884247,False,False,sampled_lang_1718
16,,0.38433112749239295,0.615668872507607,1.0,1.0,True,False,0.9145709075660977,False,False,sampled_lang_659
28,,0.38087378978567715,0.6191262102143229,0.6666666666666666,0.6666666666666666,False,True,0.8687705792242554,False,False,sampled_lang_2000
43,,0.30262682890189957,0.6973731710981004,0.3333333333333333,0.1111111111111111,False,True,0.7814108400226766,False,False,sampled_lang_1542
25,,0.39650263972176614,0.6034973602782339,1.0,0.7777777777777778,False,True,0.8862270667414054,False,False,sampled_lang_1664
12,,0.2899113168440214,0.7100886831559786,0.6666666666666666,0.6666666666666666,False,True,0.9070589853193811,False,False,sampled_lang_373
36,,0.39066863897304505,0.609331361026955,0.375,0.375,False,True,0.8606429564331053,False,False,sampled_lang_2039
22,,0.3574772217893988,0.6425227782106012,0.5,0.5,False,True,0.8627518314053534,False,False,sampled_lang_568
34,,0.38859249125575507,0.611407508744245,0.5714285714285714,0.5714285714285714,False,True,0.8629529845289472,False,False,sampled_lang_1174
6,,0.1401207235649349,0.8598792764350651,0.0,0.0,False,False,0.9101709708867802,False,False,sampled_lang_1903
8,,0.22179108815706838,0.7782089118429316,0.5,0.5,False,False,0.9218298834731421,False,False,sampled_lang_1916
40,,0.37934221381821287,0.6206577861817871,0.6666666666666666,0.5555555555555556,False,True,0.8444683519475764,False,False,sampled_lang_1613
12,,0.35453622638270627,0.6454637736172937,0.6666666666666666,0.3333333333333333,False,True,0.9163657716189553,False,False,sampled_lang_370
22,,0.34754635798025546,0.6524536420197445,0.4,0.4,False,True,0.8552889592674338,False,False,sampled_lang_745
12,,0.3615802440025054,0.6384197559974947,0.75,0.75,False,True,0.921193880552074,False,False,sampled_lang_623
48,,0.32587939981899505,0.674120600181005,0.4,0.3,False,True,0.7891191697598042,False,False,sampled_lang_2087
52,,0.30515367994917847,0.6948463200508215,0.1111111111111111,0.1111111111111111,False,True,0.7659278608553335,False,False,sampled_lang_1500
16,,0.3305899540093654,0.6694100459906346,0.0,0.0,False,True,0.8819482378422145,False,False,sampled_lang_273
66,,0.31226332187436256,0.6877366781256374,0.0,0.0,False,True,0.744216264491029,False,False,sampled_lang_1690
46,,0.33871367109470013,0.6612863289052999,0.4,0.3,False,True,0.802559683483338,False,False,sampled_lang_1760
44,,0.3229534601188638,0.6770465398811363,0.4,0.2,False,True,0.7946544684453809,False,False,sampled_lang_2069
60,,0.3129884301210807,0.6870115698789193,0.0,0.0,False,True,0.7563371018587419,False,False,sampled_lang_1492
32,,0.36203627793249604,0.637963722067504,0.5,0.375,False,True,0.8469889335456198,False,False,sampled_lang_1366
20,,0.3717510581349696,0.6282489418650303,1.0,0.8333333333333334,False,True,0.8810843559566627,False,False,sampled_lang_1050
42,,0.31325578867384607,0.6867442113261539,0.14285714285714285,0.14285714285714285,False,True,0.7912751597580261,False,False,sampled_lang_1101
8,,0.3954483980873251,0.6045516019126749,1.0,0.6666666666666666,False,True,0.9619137466470251,False,False,sampled_lang_457
32,,0.35372783759290854,0.6462721624070915,0.7142857142857143,0.42857142857142855,False,True,0.8407866558381791,False,False,sampled_lang_1212
56,,0.3432752422251434,0.6567247577748566,0.2,0.2,False,True,0.7866656836833217,False,False,sampled_lang_1717
40,,0.36724974404828653,0.6327502559517135,0.42857142857142855,0.42857142857142855,False,True,0.8354412888110323,False,False,sampled_lang_1151
14,,0.2547682181535778,0.7452317818464222,0.75,0.75,False,False,0.8797306226306811,False,False,sampled_lang_620
24,,0.39846823064837517,0.6015317693516249,0.8571428571428571,0.7142857142857143,False,True,0.8896242648230148,False,False,sampled_lang_1227
24,,0.3742609128537701,0.6257390871462298,0.4,0.4,False,True,0.8715537814889677,False,False,sampled_lang_759
12,,0.30963600331508534,0.6903639966849147,1.0,0.75,False,True,0.9092279311146716,False,False,sampled_lang_657
36,,0.4264238034614783,0.5735761965385218,1.0,1.0,True,True,0.8873342647888369,False,False,sampled_lang_1886
45,,0.32037756559628294,0.6796224344037171,0.3333333333333333,0.2222222222222222,False,True,0.7908016925090045,False,False,sampled_lang_1549
16,,0.33080809066692984,0.6691919093330702,0.75,0.25,False,True,0.8820904942201294,False,False,sampled_lang_595
36,,0.29764875240351363,0.7023512475964864,0.16666666666666666,0.0,False,True,0.7912041898157022,False,False,sampled_lang_2006
32,,0.3650057594203529,0.6349942405796472,0.5714285714285714,0.5714285714285714,False,True,0.8492053673598248,False,False,sampled_lang_1175
24,,0.3688870521368292,0.6311129478631707,1.0,0.8571428571428571,False,True,0.8675423311583097,False,False,sampled_lang_1263
14,,0.3460827893236788,0.6539172106763211,0.6666666666666666,0.6666666666666666,False,True,0.9018186461754752,False,False,sampled_lang_396
37,,0.30203714869098697,0.697962851309013,0.2857142857142857,0.14285714285714285,False,True,0.7925500832238713,False,False,sampled_lang_1127
14,,0.35755421119795094,0.6424457888020491,1.0,0.75,False,True,0.909668882948724,False,False,sampled_lang_630
36,,0.3334265004517889,0.6665734995482111,0.2857142857142857,0.14285714285714285,False,True,0.8179118676684689,False,False,sampled_lang_1129
21,,0.38322761263647864,0.6167723873635214,1.0,0.7142857142857143,False,True,0.8836552607508937,False,False,sampled_lang_1264
16,,0.35607601455374943,0.6439239854462506,0.3333333333333333,0.3333333333333333,False,True,0.8980900998806534,False,False,sampled_lang_315
56,,0.32326697809924565,0.6767330219007544,0.3,0.3,False,True,0.7717294692087877,False,False,sampled_lang_1753
46,,0.32889050446963425,0.6711094955303658,0.4,0.3,False,True,0.7952266683785197,False,False,sampled_lang_1763
34,,0.3890033580660618,0.6109966419339382,0.7777777777777778,0.5555555555555556,False,True,0.8632595715605536,False,False,sampled_lang_1623
10,,0.3505019813745729,0.6494980186254271,0.6666666666666666,0.6666666666666666,False,True,0.9330043468081919,False,False,sampled_lang_400
14,,0.3641275669001346,0.6358724330998654,0.8,0.6,False,True,0.9141082846091213,False,False,sampled_lang_820
10,,0.33708426725210217,0.6629157327478978,0.6666666666666666,0.3333333333333333,False,True,0.9317834385985446,False,False,sampled_lang_365
26,,0.23149431994825923,0.7685056800517408,0.0,0.0,False,False,0.7611193430456231,False,False,sampled_lang_499
12,,0.30962830437423006,0.6903716956257699,0.6666666666666666,0.6666666666666666,False,True,0.9092272286460896,False,False,sampled_lang_375
38,,0.328607733370509,0.6713922666294909,0.14285714285714285,0.14285714285714285,False,True,0.8104549917302803,False,False,sampled_lang_1112
50,,0.36322627755735054,0.6367737224426495,0.3333333333333333,0.3333333333333333,False,True,0.8131384091694632,False,False,sampled_lang_1540
18,,0.35390491323257844,0.6460950867674216,0.8333333333333334,0.5,False,True,0.8838542674856419,False,False,sampled_lang_1019
58,,0.33176666012967676,0.6682333398703233,0.2,0.2,False,True,0.7742148298942096,False,False,sampled_lang_1720
38,,0.33446893704358516,0.6655310629564148,0.2857142857142857,0.2857142857142857,False,True,0.8148302388247952,False,False,sampled_lang_1143
22,,0.41320215569945373,0.5867978443005463,0.6,0.6,False,True,0.9044830902095133,False,False,sampled_lang_774
46,,0.36187947617041144,0.6381205238295886,0.4444444444444444,0.4444444444444444,False,True,0.8198527575151713,False,False,sampled_lang_1577
33,,0.39550691003782484,0.6044930899621752,0.8888888888888888,0.7777777777777778,False,True,0.8700444024025867,False,False,sampled_lang_1646
6,,0.20571569965137695,0.7942843003486231,1.0,1.0,True,True,0.9338218681888306,False,False,sampled_lang_243
50,,0.30932270774855036,0.6906772922514497,0.0,0.0,False,True,0.7728998577357975,False,False,sampled_lang_1279
12,,0.33600949510871403,0.663990504891286,0.3333333333333333,0.3333333333333333,False,True,0.9116277273201316,False,False,sampled_lang_350
52,,0.3212095278097469,0.6787904721902531,0.1,0.0,False,True,0.7779133130406549,False,False,sampled_lang_1703
50,,0.3730044457061989,0.626995554293801,0.5,0.4,False,True,0.8204377826279915,False,False,sampled_lang_1785
35,,0.3144896502646016,0.6855103497353985,0.375,0.25,False,True,0.8057057622764882,False,False,sampled_lang_1351
48,,0.33928308476035196,0.660716915239648,0.4,0.3,False,True,0.7991248498833466,False,False,sampled_lang_1766
16,,0.3905672695851181,0.6094327304148819,0.6666666666666666,0.6666666666666666,False,True,0.9181151467502375,False,False,sampled_lang_368
10,,0.21045824721819018,0.7895417527818098,1.0,0.6666666666666666,False,False,0.8999555828077288,False,False,sampled_lang_420
6,,0.3215077701138287,0.6784922298861713,1.0,1.0,True,True,0.9704818944091191,False,False,sampled_lang_209
62,,0.31067407717373036,0.6893259228262696,0.1,0.1,False,True,0.7507495617596043,False,False,sampled_lang_1699
12,,0.20269771483613225,0.7973022851638678,0.5,0.5,False,True,0.8793692901284877,False,False,sampled_lang_182
42,,0.3628644273371554,0.6371355726628446,0.2857142857142857,0.2857142857142857,False,True,0.8283079020798644,False,False,sampled_lang_1136
42,,0.37247475857536,0.62752524142464,0.6666666666666666,0.5555555555555556,False,True,0.8354819643845144,False,False,sampled_lang_1611
18,,0.3231245476934241,0.6768754523065759,0.3333333333333333,0.3333333333333333,False,True,0.8659231473359881,False,False,sampled_lang_323
44,,0.3709668440194574,0.6290331559805427,0.6,0.6,False,True,0.8304963864954862,False,False,sampled_lang_1802
32,,0.39393401642110404,0.606065983578896,0.6666666666666666,0.5555555555555556,False,True,0.8708003067383715,False,False,sampled_lang_1607
18,,0.2982184740267997,0.7017815259732003,0.75,0.5,False,True,0.8503724767539071,False,False,sampled_lang_622
42,,0.33639231577733386,0.6636076842226661,0.4444444444444444,0.3333333333333333,False,True,0.8085463828263727,False,False,sampled_lang_1576
40,,0.3976271983493513,0.6023728016506487,0.6666666666666666,0.5555555555555556,False,True,0.8581179159416165,False,False,sampled_lang_1610
5,,0.29918084163370173,0.7008191583662983,1.0,0.5,False,True,0.9764156111788207,False,False,sampled_lang_201
24,,0.3986326800250425,0.6013673199749575,1.0,0.7142857142857143,False,True,0.889746961314499,False,False,sampled_lang_1256
48,,0.321058973188242,0.6789410268117579,0.125,0.125,False,True,0.785520730277391,False,False,sampled_lang_1303
13,,0.3712018670206309,0.628798132979369,1.0,0.6666666666666666,False,True,0.9234124094517489,False,False,sampled_lang_1071
8,,0.16501909829070416,0.8349809017092958,0.5,0.5,False,False,0.901360193845261,False,False,sampled_lang_148
28,,0.31362841741123865,0.6863715825887613,0.2,0.2,False,True,0.8185723013503129,False,False,sampled_lang_721
10,,0.3071199894436007,0.6928800105563993,0.0,0.0,False,True,0.9290569373586828,False,False,sampled_lang_106
31,,0.293922465029589,0.7060775349704109,0.5,0.16666666666666666,False,True,0.7980720982579492,False,False,sampled_lang_966
40,,0.3155464802096349,0.6844535197903652,0.14285714285714285,0.14285714285714285,False,True,0.7968449376949636,False,False,sampled_lang_1100
50,,0.3168557217636875,0.6831442782363125,0.1111111111111111,0.0,False,True,0.7785231318858158,False,False,sampled_lang_1517
6,,0.33102366101087594,0.6689763389891241,1.0,1.0,True,True,0.9713477976781095,False,False,sampled_lang_255
16,,0.3699618242802174,0.6300381757197826,0.75,0.75,False,True,0.9063772313143525,False,False,sampled_lang_606
30,,0.4385573342492991,0.5614426657507009,0.6666666666666666,0.6666666666666666,False,True,0.907971254227786,False,False,sampled_lang_990
62,,0.31854532032528626,0.6814546796747137,0.2,0.1,False,True,0.7566254559302781,False,False,sampled_lang_1733
60,,0.3003755119493418,0.6996244880506581,0.0,0.0,False,True,0.7469215525287143,False,False,sampled_lang_1686
26,,0.46237272462810125,0.5376272753718987,1.0,0.875,False,True,0.9334689650242849,False,False,sampled_lang_1470
40,,0.32808841414668866,0.6719115858533113,0.3333333333333333,0.2222222222222222,False,True,0.8062076086957595,False,False,sampled_lang_1552
28,,0.24119755173945004,0.75880244826055,0.0,0.0,False,True,0.7645029027177108,False,False,sampled_lang_474
19,,0.3589708163153108,0.6410291836846892,1.0,0.5714285714285714,False,True,0.8800212497386942,False,False,sampled_lang_1253
18,,0.4090447276376369,0.5909552723623631,0.5,0.5,False,True,0.915890535712218,False,False,sampled_lang_580
26,,0.3288371618079945,0.6711628381920055,0.4,0.4,False,True,0.833785111397897,False,False,sampled_lang_749
54,,0.3356224950150584,0.6643775049849416,0.1111111111111111,0.1111111111111111,False,True,0.784812807745227,False,False,sampled_lang_1502
19,,0.35060463391930924,0.6493953660806908,0.8,0.6,False,True,0.8752664165513521,False,False,sampled_lang_819
42,,0.35854429499193174,0.6414557050080683,0.5555555555555556,0.5555555555555556,False,True,0.8250828885804451,False,False,sampled_lang_1589
19,,0.29749990621364614,0.7025000937863539,0.25,0.0,False,True,0.8442379812877114,False,False,sampled_lang_507
25,,0.33098259999298146,0.6690174000070186,0.6,0.4,False,True,0.8373166517409565,False,False,sampled_lang_783
28,,0.40567259154305224,0.5943274084569478,1.0,0.7,False,True,0.8872825462414526,False,False,sampled_lang_1883
30,,0.415134589854113,0.584865410145887,1.0,0.6666666666666666,False,True,0.8904862142073077,False,False,sampled_lang_1672
44,,0.3702025444976238,0.6297974555023762,0.7,0.5,False,True,0.8299256622325295,False,False,sampled_lang_1828
10,,0.24720272560651868,0.7527972743934813,0.6666666666666666,0.6666666666666666,False,True,0.9132041550052166,False,False,sampled_lang_1933
52,,0.31076408145849005,0.68923591854151,0.125,0.125,False,True,0.7701159614753916,False,False,sampled_lang_1305
12,,0.29203622452006106,0.7079637754799389,0.0,0.0,False,True,0.9073818899924444,False,False,sampled_lang_68
28,,0.34615444079990476,0.6538455592000952,0.42857142857142855,0.42857142857142855,False,True,0.8428528832244735,False,False,sampled_lang_2022
28,,0.3090970774552202,0.6909029225447798,0.2,0.2,False,True,0.8151896563107711,False,False,sampled_lang_709
24,,0.3342248806184749,0.6657751193815251,0.4,0.4,False,True,0.84166715831146,False,False,sampled_lang_1976
24,,0.3181818276643753,0.6818181723356247,0.2,0.2,False,True,0.8296908062223147,False,False,sampled_lang_1970
48,,0.32497614296910365,0.6750238570308964,0.2857142857142857,0.2857142857142857,False,True,0.78844475897742,False,False,sampled_lang_2016
30,,0.3179385411333505,0.6820614588666495,0.2,0.2,False,True,0.8179299369675422,False,False,sampled_lang_732
30,,0.2553276745223902,0.7446723254776098,0.0,0.0,False,True,0.7711910296307266,False,False,sampled_lang_502
26,,0.4572606279002376,0.5427393720997624,0.6666666666666666,0.6666666666666666,False,True,0.929652642490781,False,False,sampled_lang_1005
4,,0.11807095695559572,0.8819290430444042,1.0,1.0,True,True,0.9200088576747513,False,False,sampled_lang_1891
24,,0.4285859226849849,0.5714140773150151,0.8571428571428571,0.8571428571428571,False,True,0.9121072362768636,False,False,sampled_lang_1246
32,,0.5019747932305241,0.4980252067694759,0.875,0.875,False,True,0.9514513810301098,False,False,sampled_lang_1452
26,,0.30568644665635936,0.6943135533436406,0.0,0.0,False,True,0.8165033371234737,False,False,sampled_lang_1963
30,,0.3121069013931584,0.6878930986068417,0.16666666666666666,0.0,False,True,0.8135764760501613,False,False,sampled_lang_906
26,,0.3062908135134939,0.6937091864865061,0.0,0.0,False,True,0.8169545935591939,False,False,sampled_lang_686
12,,0.2636117348826028,0.7363882651173972,0.5,0.5,False,True,0.9009593025629669,False,False,sampled_lang_180
52,,0.3108011096978414,0.6891988903021586,0.1111111111111111,0.0,False,True,0.7701435994832089,False,False,sampled_lang_1515
31,,0.4053364044590411,0.5946635955409589,0.8888888888888888,0.7777777777777778,False,True,0.8812420579803264,False,False,sampled_lang_1654
20,,0.34396301427487597,0.656036985725124,0.6,0.6,False,True,0.8647795965459213,False,False,sampled_lang_784
18,,0.3364452551611192,0.6635547448388808,0.6,0.4,False,True,0.8738649363289118,False,False,sampled_lang_792
34,,0.41994899420224147,0.5800510057977586,0.6666666666666666,0.6666666666666666,False,True,0.8863607362772703,False,False,sampled_lang_1602
8,,0.28797118374850694,0.7120288162514931,0.0,0.0,False,True,0.9453888986293262,False,False,sampled_lang_116
44,,0.3580214269229933,0.6419785730770067,0.5,0.4,False,True,0.8208328133193978,False,False,sampled_lang_1784
8,,0.32269032742918996,0.6773096725708101,0.5,0.5,False,True,0.9505316019080939,False,False,sampled_lang_134
34,,0.31537325404039246,0.6846267459596076,0.2857142857142857,0.14285714285714285,False,True,0.8082953009585774,False,False,sampled_lang_1132
24,,0.2930730152218969,0.7069269847781031,0.6,0.4,False,True,0.8109474322443019,False,False,sampled_lang_770
36,,0.31981318190532326,0.6801868180946767,0.375,0.125,False,True,0.8077497147916349,False,False,sampled_lang_1345
38,,0.3551644599564918,0.6448355400435082,0.625,0.5,False,True,0.8302796169557807,False,False,sampled_lang_1402
12,,0.2263796569067773,0.7736203430932227,0.6666666666666666,0.6666666666666666,False,False,0.8879080439979494,False,False,sampled_lang_382
30,,0.3856117179879772,0.6143882820120228,0.5,0.5,False,True,0.8684477357506684,False,False,sampled_lang_972
16,,0.3639135363443596,0.6360864636556405,1.0,0.8,False,True,0.9028217554629628,False,False,sampled_lang_841
38,,0.3320553190854749,0.6679446809145251,0.2857142857142857,0.2857142857142857,False,True,0.8130287282729123,False,False,sampled_lang_2010
46,,0.3314309863083893,0.6685690136916107,0.125,0.125,False,True,0.7971232778233556,False,False,sampled_lang_1317
22,,0.35025048263996916,0.6497495173600308,0.5,0.25,False,True,0.8573212519522828,False,False,sampled_lang_575
20,,0.39634147522653024,0.6036585247734698,0.8,0.6,False,True,0.8959826275264301,False,False,sampled_lang_830
8,,0.2543606875509751,0.7456393124490249,0.5,0.5,False,True,0.9335731647681964,False,False,sampled_lang_141
34,,0.5058281131285599,0.4941718868714401,1.0,1.0,False,True,0.9504691414531088,False,False,sampled_lang_1669
12,,0.17861542784101594,0.8213845721589841,0.5,0.5,False,False,0.870686187478322,False,False,sampled_lang_166
53,,0.3194351052507352,0.6805648947492648,0.3,0.2,False,True,0.7746587682170147,False,False,sampled_lang_2079
39,,0.3561232347243281,0.6438767652756718,0.5555555555555556,0.4444444444444444,False,True,0.8290651229924562,False,False,sampled_lang_1595
30,,0.3686047576388047,0.6313952423611953,0.42857142857142855,0.42857142857142855,False,True,0.8557517655236193,False,False,sampled_lang_1158
40,,0.3023697429359323,0.6976302570640678,0.16666666666666666,0.16666666666666666,False,True,0.7870085242986569,False,False,sampled_lang_916
30,,0.4062544115019679,0.593745588498032,1.0,0.8,False,True,0.8838569942091432,False,False,sampled_lang_1882
12,,0.3198191357529179,0.6801808642470821,1.0,1.0,False,True,0.9101545182412112,False,False,sampled_lang_632
10,,0.3246027443376256,0.6753972556623744,0.6666666666666666,0.3333333333333333,False,True,0.9306477077329841,False,False,sampled_lang_374
37,,0.38683123021944343,0.6131687697805566,0.7777777777777778,0.6666666666666666,False,True,0.8558486091912281,False,False,sampled_lang_1625
33,,0.36147553840687446,0.6385244615931256,0.75,0.5,False,True,0.844640339168515,False,False,sampled_lang_1419
32,,0.37556973279915684,0.6244302672008432,0.5714285714285714,0.42857142857142855,False,True,0.8570915538785921,False,False,sampled_lang_1182
16,,0.23953458051472334,0.7604654194852767,0.0,0.0,False,True,0.8566030201982733,False,False,sampled_lang_288
22,,0.23892893050077965,0.7610710694992203,0.0,0.0,False,False,0.7994725542054005,False,False,sampled_lang_289
38,,0.2978499953851444,0.7021500046148557,0.0,0.0,False,True,0.7874945435287906,False,False,sampled_lang_1294
20,,0.3114144586526403,0.6885855413473597,0.4,0.2,False,True,0.8462722860159273,False,False,sampled_lang_751
4,,0.16241685628164107,0.837583143718359,1.0,1.0,True,True,0.9359981983165125,False,False,sampled_lang_24
6,,0.16894555812686438,0.8310544418731356,0.0,0.0,False,True,0.920564059671483,False,False,sampled_lang_37
12,,0.21685606706887484,0.7831439329311252,0.0,0.0,False,False,0.8844742372209106,False,False,sampled_lang_120
24,,0.4487455993143685,0.5512544006856315,1.0,0.8571428571428571,False,True,0.9271565074695747,False,False,sampled_lang_1257
12,,0.3036113254645168,0.6963886745354833,0.3333333333333333,0.0,False,True,0.9086797510860916,False,False,sampled_lang_321
24,,0.3292221088507553,0.6707778911492447,0.6,0.6,False,True,0.8379325785507603,False,False,sampled_lang_1980
24,,0.4428584758737465,0.5571415241262535,0.8333333333333334,0.8333333333333334,False,True,0.9227616448966682,False,False,sampled_lang_1038
48,,0.351084534565951,0.648915465434049,0.4444444444444444,0.3333333333333333,False,True,0.8079347540765585,False,False,sampled_lang_1573
21,,0.3100081187897541,0.6899918812102459,0.4,0.0,False,True,0.8387696130859135,False,False,sampled_lang_744
18,,0.41913034015797024,0.5808696598420298,1.0,0.8,False,True,0.9220009364623383,False,False,sampled_lang_835
20,,0.3289167175301651,0.671083282469835,0.25,0.25,False,True,0.8562282148925844,False,False,sampled_lang_521
10,,0.26031658819657033,0.7396834118034297,0.5,0.5,False,True,0.9179324673923932,False,False,sampled_lang_161
22,,0.4098993100725659,0.5901006899274341,0.8,0.8,False,True,0.9020177302198181,False,False,sampled_lang_816
5,,0.2698632748570385,0.7301367251429616,0.5,0.0,False,True,0.9658449891042948,False,False,sampled_lang_186
32,,0.2994187389061279,0.7005812610938721,0.0,0.0,False,True,0.8002450796316688,False,False,sampled_lang_874
6,,0.1966925409690636,0.8033074590309364,1.0,1.0,True,False,0.9305685055956997,False,False,sampled_lang_206
28,,0.3664952478444754,0.6335047521555246,0.5,0.3333333333333333,False,True,0.8580370955629535,False,False,sampled_lang_978
36,,0.3983303682807944,0.6016696317192056,0.5555555555555556,0.5555555555555556,False,True,0.8663625730378643,False,False,sampled_lang_1583
20,,0.4113698077759122,0.5886301922240877,1.0,0.6666666666666666,False,True,0.906356672017471,False,False,sampled_lang_1069
44,,0.32372660486830196,0.676273395131698,0.25,0.125,False,True,0.7952317563991858,False,False,sampled_lang_1331
26,,0.42058543997960607,0.5794145600203939,0.6,0.6,False,True,0.902275176284879,False,False,sampled_lang_793
38,,0.3978817766602971,0.6021182233397029,0.8,0.6,False,True,0.8621679471843591,False,False,sampled_lang_1840
18,,0.29855568763625817,0.7014443123637418,0.0,0.0,False,True,0.850588148866013,False,False,sampled_lang_270
54,,0.33305720792210036,0.6669427920778996,0.2222222222222222,0.2222222222222222,False,True,0.7828978227491574,False,False,sampled_lang_1533
24,,0.439494038720017,0.560505961279983,1.0,0.8571428571428571,False,True,0.9202502365701326,False,False,sampled_lang_1248
6,,0.24452606050252187,0.7554739394974781,0.5,0.5,False,True,0.9478153057245566,False,False,sampled_lang_1925
2,,0.2342941681059395,0.7657058318940605,1.0,1.0,True,True,0.9797023051657096,False,False,sampled_lang_7
32,,0.32934529190443884,0.6706547080955612,0.2,0.2,False,True,0.8225852258035586,False,False,sampled_lang_706
51,,0.30841700434634284,0.6915829956536572,0.3,0.1,False,True,0.7702937432558934,False,False,sampled_lang_1754
42,,0.33401521279585117,0.6659847872041489,0.25,0.25,False,True,0.8067720948728274,False,False,sampled_lang_2041
8,,0.35641476795137894,0.6435852320486211,1.0,1.0,False,True,0.9536002703575829,False,False,sampled_lang_459
36,,0.4393965188025177,0.5606034811974823,0.9,0.8,False,True,0.8970183805041152,False,False,sampled_lang_1852
44,,0.34268221847420227,0.6573177815257978,0.5,0.4,False,True,0.8093820496538525,False,False,sampled_lang_1774
34,,0.24454659101146914,0.7554534089885309,0.5,0.5,False,False,0.7554234516246161,False,False,sampled_lang_960
44,,0.34550551540603014,0.6544944845939699,0.4444444444444444,0.4444444444444444,False,True,0.8114896102696852,False,False,sampled_lang_1564
24,,0.3449228155681596,0.6550771844318404,0.4,0.4,False,True,0.8496531433564152,False,False,sampled_lang_761
34,,0.374399493789164,0.6256005062108361,0.5714285714285714,0.42857142857142855,False,True,0.8523579728352232,False,False,sampled_lang_1190
