,name,naturalness,simplicity,informativity,optimality,Language,comm_cost,complexity,counts
6351,sampled_lang_14,0.8,0.7567567567567568,0.652,0.895,artificial,0.348,18,3
14833,sampled_lang_14,0.8,0.7567567567567568,0.65,0.894,artificial,0.35,18,3
176,sampled_lang_14,0.8,0.7567567567567568,0.649,0.894,artificial,0.351,18,3
7015,sampled_lang_14,0.8,0.7567567567567568,0.648,0.893,artificial,0.352,18,3
1185,sampled_lang_199,1.0,0.7567567567567568,0.646,0.893,artificial,0.354,18,3
5568,sampled_lang_14,0.8,0.7567567567567568,0.644,0.892,artificial,0.356,18,3
6090,sampled_lang_14,0.8,0.7567567567567568,0.642,0.891,artificial,0.358,18,3
8510,sampled_lang_14,0.6,0.7567567567567568,0.641,0.891,artificial,0.359,18,3
11379,sampled_lang_14,0.8,0.7567567567567568,0.64,0.891,artificial,0.36,18,3
414,sampled_lang_14,0.75,0.7567567567567568,0.639,0.89,artificial,0.361,18,3
5937,sampled_lang_14,0.6,0.7567567567567568,0.638,0.89,artificial,0.362,18,3
3159,sampled_lang_14,0.8,0.7567567567567568,0.638,0.89,artificial,0.363,18,3
3137,sampled_lang_14,0.8,0.7567567567567568,0.636,0.889,artificial,0.364,18,3
6089,sampled_lang_14,0.75,0.7567567567567568,0.635,0.889,artificial,0.365,18,3
1451,sampled_lang_14,0.8,0.7567567567567568,0.634,0.889,artificial,0.366,18,3
13061,sampled_lang_14,0.8,0.7567567567567568,0.633,0.888,artificial,0.367,18,3
454,sampled_lang_14,0.75,0.7567567567567568,0.632,0.888,artificial,0.368,18,3
4670,sampled_lang_14,0.6,0.7567567567567568,0.631,0.887,artificial,0.369,18,3
3422,sampled_lang_151,0.714,0.7567567567567568,0.63,0.887,artificial,0.37,18,3
2834,sampled_lang_14,0.6,0.7567567567567568,0.628,0.886,artificial,0.372,18,3
8339,sampled_lang_14,0.75,0.7567567567567568,0.627,0.886,artificial,0.373,18,3
5331,sampled_lang_14,0.8,0.7567567567567568,0.626,0.886,artificial,0.374,18,3
225,sampled_lang_14,1.0,0.7567567567567568,0.625,0.885,artificial,0.375,18,3
7527,sampled_lang_140,0.8,0.7567567567567568,0.624,0.885,artificial,0.376,18,3
4749,sampled_lang_14,1.0,0.7567567567567568,0.623,0.884,artificial,0.377,18,3
10767,sampled_lang_14,0.5,0.7567567567567568,0.622,0.884,artificial,0.378,18,3
2599,sampled_lang_14,0.667,0.7567567567567568,0.621,0.883,artificial,0.379,18,3
888,sampled_lang_14,0.5,0.7567567567567568,0.62,0.883,artificial,0.38,18,3
6473,sampled_lang_14,0.75,0.7567567567567568,0.619,0.883,artificial,0.381,18,3
233,sampled_lang_192,0.667,0.7567567567567568,0.618,0.882,artificial,0.382,18,3
12740,sampled_lang_14,0.6,0.7567567567567568,0.617,0.882,artificial,0.383,18,3
4421,sampled_lang_14,0.8,0.7567567567567568,0.616,0.881,artificial,0.384,18,3
5066,sampled_lang_14,1.0,0.7567567567567568,0.615,0.881,artificial,0.385,18,3
8680,sampled_lang_14,0.5,0.7567567567567568,0.614,0.881,artificial,0.386,18,3
7383,sampled_lang_14,0.8,0.7567567567567568,0.613,0.88,artificial,0.387,18,3
236,sampled_lang_14,0.75,0.7567567567567568,0.611,0.879,artificial,0.389,18,3
13839,sampled_lang_14,0.5,0.7567567567567568,0.61,0.879,artificial,0.39,18,3
4585,sampled_lang_14,0.5,0.7567567567567568,0.608,0.878,artificial,0.392,18,3
2825,sampled_lang_14,0.5,0.7567567567567568,0.606,0.877,artificial,0.394,18,3
14145,sampled_lang_5,0.6,0.7567567567567568,0.605,0.877,artificial,0.395,18,3
9653,sampled_lang_5,0.6,0.7567567567567568,0.604,0.876,artificial,0.396,18,3
12732,sampled_lang_107,0.4,0.7567567567567568,0.603,0.876,artificial,0.397,18,3
7371,sampled_lang_14,0.8,0.7567567567567568,0.602,0.875,artificial,0.398,18,3
2396,sampled_lang_14,0.5,0.7567567567567568,0.601,0.875,artificial,0.399,18,3
6396,sampled_lang_14,0.75,0.7567567567567568,0.6,0.874,artificial,0.4,18,3
3161,sampled_lang_14,0.5,0.7567567567567568,0.599,0.874,artificial,0.401,18,3
9872,sampled_lang_195,0.667,0.7567567567567568,0.598,0.874,artificial,0.402,18,3
842,sampled_lang_14,0.8,0.7567567567567568,0.597,0.873,artificial,0.403,18,3
4577,sampled_lang_14,0.6,0.7567567567567568,0.596,0.873,artificial,0.404,18,3
10813,sampled_lang_14,0.6,0.7567567567567568,0.595,0.873,artificial,0.405,18,3
2137,sampled_lang_14,0.8,0.7567567567567568,0.594,0.872,artificial,0.406,18,3
5657,sampled_lang_14,0.75,0.7567567567567568,0.593,0.871,artificial,0.407,18,3
2647,sampled_lang_14,0.6,0.7567567567567568,0.591,0.87,artificial,0.409,18,3
1318,sampled_lang_14,0.75,0.7567567567567568,0.59,0.87,artificial,0.41,18,3
14759,sampled_lang_145,0.6,0.7567567567567568,0.589,0.87,artificial,0.411,18,3
3648,sampled_lang_14,0.5,0.7567567567567568,0.588,0.869,artificial,0.412,18,3
4415,sampled_lang_14,0.5,0.7567567567567568,0.587,0.869,artificial,0.413,18,3
2208,sampled_lang_14,0.75,0.7567567567567568,0.586,0.868,artificial,0.414,18,3
600,sampled_lang_14,0.75,0.7567567567567568,0.583,0.867,artificial,0.417,18,3
1098,sampled_lang_14,0.5,0.7567567567567568,0.582,0.867,artificial,0.418,18,3
1449,sampled_lang_14,0.5,0.7567567567567568,0.58,0.866,artificial,0.42,18,3
7226,sampled_lang_14,0.5,0.7567567567567568,0.579,0.865,artificial,0.421,18,3
9309,sampled_lang_14,0.5,0.7567567567567568,0.578,0.865,artificial,0.422,18,3
874,sampled_lang_14,0.5,0.7567567567567568,0.577,0.865,artificial,0.423,18,3
1954,sampled_lang_5,0.4,0.7567567567567568,0.576,0.864,artificial,0.424,18,3
4488,sampled_lang_14,0.5,0.7567567567567568,0.575,0.864,artificial,0.425,18,3
727,sampled_lang_14,0.6,0.7567567567567568,0.574,0.863,artificial,0.426,18,3
11789,sampled_lang_14,0.8,0.7567567567567568,0.573,0.863,artificial,0.427,18,3
693,sampled_lang_14,0.75,0.7567567567567568,0.572,0.862,artificial,0.428,18,3
3746,sampled_lang_14,0.5,0.7567567567567568,0.571,0.862,artificial,0.429,18,3
1904,sampled_lang_14,0.333,0.7567567567567568,0.569,0.862,artificial,0.431,18,3
2570,sampled_lang_14,0.5,0.7567567567567568,0.567,0.862,artificial,0.433,18,3
1228,sampled_lang_14,0.4,0.7567567567567568,0.566,0.861,artificial,0.434,18,3
2237,sampled_lang_14,0.25,0.7567567567567568,0.565,0.861,artificial,0.435,18,3
2776,sampled_lang_14,0.5,0.7567567567567568,0.564,0.861,artificial,0.436,18,3
10657,sampled_lang_14,0.6,0.7567567567567568,0.563,0.861,artificial,0.437,18,3
2591,sampled_lang_14,0.25,0.7567567567567568,0.562,0.861,artificial,0.438,18,3
4975,sampled_lang_150,0.5,0.7567567567567568,0.561,0.861,artificial,0.439,18,3
2120,sampled_lang_198,0.833,0.7567567567567568,0.559,0.861,artificial,0.441,18,3
1679,sampled_lang_14,0.8,0.7567567567567568,0.558,0.861,artificial,0.442,18,3
647,sampled_lang_14,0.5,0.7567567567567568,0.557,0.861,artificial,0.443,18,3
1341,sampled_lang_14,0.75,0.7567567567567568,0.556,0.861,artificial,0.444,18,3
6451,sampled_lang_14,0.5,0.7567567567567568,0.555,0.861,artificial,0.445,18,3
13093,sampled_lang_14,0.4,0.7567567567567568,0.554,0.861,artificial,0.446,18,3
7231,sampled_lang_14,0.5,0.7567567567567568,0.553,0.861,artificial,0.447,18,3
5910,sampled_lang_14,0.75,0.7567567567567568,0.552,0.861,artificial,0.448,18,3
7777,sampled_lang_14,0.5,0.7567567567567568,0.551,0.861,artificial,0.449,18,3
12030,sampled_lang_14,0.25,0.7567567567567568,0.55,0.861,artificial,0.45,18,3
187,sampled_lang_14,0.8,0.7567567567567568,0.549,0.861,artificial,0.451,18,3
5488,sampled_lang_14,0.25,0.7567567567567568,0.548,0.861,artificial,0.452,18,3
10834,sampled_lang_14,0.6,0.7567567567567568,0.547,0.86,artificial,0.453,18,3
3638,sampled_lang_14,1.0,0.7567567567567568,0.546,0.86,artificial,0.454,18,3
4579,sampled_lang_14,0.5,0.7567567567567568,0.545,0.86,artificial,0.455,18,3
356,sampled_lang_14,0.75,0.7567567567567568,0.544,0.86,artificial,0.456,18,3
1534,sampled_lang_133,0.4,0.7567567567567568,0.542,0.86,artificial,0.458,18,3
2811,sampled_lang_14,0.5,0.7567567567567568,0.54,0.86,artificial,0.46,18,3
6625,sampled_lang_14,0.5,0.7567567567567568,0.539,0.86,artificial,0.461,18,3
5801,sampled_lang_14,0.8,0.7567567567567568,0.538,0.86,artificial,0.462,18,3
8018,sampled_lang_14,0.5,0.7567567567567568,0.537,0.86,artificial,0.463,18,3
478,sampled_lang_14,0.333,0.7567567567567568,0.535,0.86,artificial,0.465,18,3
643,sampled_lang_14,0.0,0.7567567567567568,0.534,0.86,artificial,0.466,18,3
8449,sampled_lang_14,0.25,0.7567567567567568,0.533,0.86,artificial,0.467,18,3
1170,sampled_lang_14,0.333,0.7567567567567568,0.531,0.86,artificial,0.469,18,3
10202,sampled_lang_14,1.0,0.7567567567567568,0.53,0.86,artificial,0.47,18,3
9318,sampled_lang_14,0.8,0.7567567567567568,0.529,0.86,artificial,0.471,18,3
666,sampled_lang_14,0.0,0.7567567567567568,0.528,0.86,artificial,0.472,18,3
1048,sampled_lang_29,0.0,0.7567567567567568,0.525,0.859,artificial,0.475,18,3
2861,sampled_lang_87,0.333,0.7567567567567568,0.524,0.859,artificial,0.476,18,3
203,sampled_lang_14,0.6,0.7567567567567568,0.521,0.859,artificial,0.479,18,3
8974,sampled_lang_14,0.333,0.7567567567567568,0.52,0.859,artificial,0.48,18,3
2544,sampled_lang_14,0.5,0.7567567567567568,0.519,0.859,artificial,0.481,18,3
3140,sampled_lang_14,0.5,0.7567567567567568,0.517,0.859,artificial,0.483,18,3
8986,sampled_lang_14,0.333,0.7567567567567568,0.516,0.859,artificial,0.484,18,3
97,sampled_lang_14,0.5,0.7567567567567568,0.514,0.859,artificial,0.486,18,3
8217,sampled_lang_5,0.75,0.7567567567567568,0.513,0.859,artificial,0.487,18,3
7538,sampled_lang_14,0.25,0.7567567567567568,0.512,0.859,artificial,0.488,18,3
3041,sampled_lang_14,0.8,0.7567567567567568,0.511,0.859,artificial,0.489,18,3
6531,sampled_lang_14,0.75,0.7567567567567568,0.51,0.859,artificial,0.49,18,3
280,sampled_lang_14,0.25,0.7567567567567568,0.509,0.859,artificial,0.491,18,3
10728,sampled_lang_14,0.5,0.7567567567567568,0.508,0.858,artificial,0.492,18,3
1335,sampled_lang_14,0.25,0.7567567567567568,0.507,0.858,artificial,0.493,18,3
1836,sampled_lang_14,0.75,0.7567567567567568,0.506,0.858,artificial,0.494,18,3
9918,sampled_lang_14,0.75,0.7567567567567568,0.505,0.858,artificial,0.495,18,3
1244,sampled_lang_14,0.8,0.7567567567567568,0.504,0.858,artificial,0.496,18,3
6062,sampled_lang_14,0.0,0.7567567567567568,0.503,0.858,artificial,0.497,18,3
262,sampled_lang_14,0.0,0.7567567567567568,0.502,0.858,artificial,0.498,18,3
14557,sampled_lang_14,0.0,0.7567567567567568,0.501,0.858,artificial,0.499,18,3
501,sampled_lang_14,0.5,0.7567567567567568,0.5,0.858,artificial,0.5,18,3
4035,sampled_lang_27,0.0,0.7567567567567568,0.499,0.858,artificial,0.501,18,3
320,sampled_lang_5,0.0,0.7567567567567568,0.497,0.858,artificial,0.503,18,3
2207,sampled_lang_14,0.25,0.7567567567567568,0.495,0.858,artificial,0.505,18,3
1923,sampled_lang_14,0.25,0.7567567567567568,0.494,0.858,artificial,0.506,18,3
6,sampled_lang_5,0.0,0.7567567567567568,0.493,0.858,artificial,0.507,18,3
7376,sampled_lang_14,0.5,0.7567567567567568,0.492,0.858,artificial,0.508,18,3
3182,sampled_lang_14,0.75,0.7567567567567568,0.491,0.858,artificial,0.509,18,3
330,sampled_lang_39,0.0,0.7567567567567568,0.49,0.858,artificial,0.51,18,3
3649,sampled_lang_14,0.75,0.7567567567567568,0.488,0.858,artificial,0.512,18,3
752,sampled_lang_14,0.75,0.7567567567567568,0.486,0.857,artificial,0.514,18,3
6272,sampled_lang_14,0.5,0.7567567567567568,0.485,0.857,artificial,0.515,18,3
15032,sampled_lang_45,0.0,0.7567567567567568,0.484,0.857,artificial,0.516,18,3
1657,sampled_lang_14,0.333,0.7567567567567568,0.483,0.857,artificial,0.517,18,3
302,sampled_lang_14,0.0,0.7567567567567568,0.481,0.857,artificial,0.519,18,3
2804,sampled_lang_14,0.5,0.7567567567567568,0.479,0.857,artificial,0.521,18,3
1394,sampled_lang_14,0.0,0.7567567567567568,0.478,0.857,artificial,0.522,18,3
2520,sampled_lang_14,0.0,0.7567567567567568,0.477,0.857,artificial,0.523,18,3
8342,sampled_lang_14,0.0,0.7567567567567568,0.476,0.857,artificial,0.524,18,2
4366,sampled_lang_14,0.333,0.7567567567567568,0.475,0.857,artificial,0.525,18,2
1287,sampled_lang_14,0.6,0.7567567567567568,0.473,0.857,artificial,0.527,18,2
0,sampled_lang_14,0.333,0.7567567567567568,0.472,0.857,artificial,0.528,18,2
5692,sampled_lang_14,0.0,0.7567567567567568,0.471,0.857,artificial,0.529,18,2
8855,sampled_lang_14,0.0,0.7567567567567568,0.47,0.857,artificial,0.53,18,2
1171,sampled_lang_5,0.0,0.7567567567567568,0.469,0.857,artificial,0.531,18,2
2985,sampled_lang_14,0.0,0.7567567567567568,0.468,0.856,artificial,0.532,18,2
761,sampled_lang_14,0.333,0.7567567567567568,0.465,0.856,artificial,0.535,18,2
4724,sampled_lang_14,0.0,0.7567567567567568,0.463,0.856,artificial,0.537,18,2
1323,sampled_lang_14,0.0,0.7567567567567568,0.462,0.856,artificial,0.538,18,2
4328,sampled_lang_14,0.75,0.7567567567567568,0.461,0.856,artificial,0.539,18,2
13195,sampled_lang_14,0.0,0.7567567567567568,0.46,0.856,artificial,0.54,18,2
213,sampled_lang_14,0.5,0.7567567567567568,0.459,0.856,artificial,0.541,18,2
1592,sampled_lang_14,0.333,0.7567567567567568,0.458,0.856,artificial,0.542,18,2
10518,sampled_lang_14,0.0,0.7567567567567568,0.456,0.856,artificial,0.544,18,2
1910,sampled_lang_14,0.8,0.7567567567567568,0.455,0.856,artificial,0.545,18,2
734,sampled_lang_14,0.75,0.7567567567567568,0.454,0.856,artificial,0.546,18,2
657,sampled_lang_14,0.333,0.7567567567567568,0.451,0.855,artificial,0.549,18,2
1655,sampled_lang_14,0.333,0.7567567567567568,0.45,0.855,artificial,0.55,18,2
3306,sampled_lang_14,0.5,0.7567567567567568,0.448,0.855,artificial,0.552,18,2
3925,sampled_lang_14,0.333,0.7567567567567568,0.447,0.855,artificial,0.553,18,2
1569,sampled_lang_14,0.0,0.7567567567567568,0.446,0.855,artificial,0.554,18,2
103,sampled_lang_14,0.75,0.7567567567567568,0.444,0.855,artificial,0.556,18,2
171,sampled_lang_14,0.8,0.7567567567567568,0.443,0.854,artificial,0.557,18,2
4890,sampled_lang_14,0.5,0.7567567567567568,0.442,0.854,artificial,0.558,18,2
701,sampled_lang_14,0.333,0.7567567567567568,0.441,0.854,artificial,0.559,18,2
263,sampled_lang_14,0.5,0.7567567567567568,0.44,0.854,artificial,0.56,18,2
11276,sampled_lang_14,0.25,0.7567567567567568,0.438,0.854,artificial,0.562,18,2
6279,sampled_lang_14,0.0,0.7567567567567568,0.436,0.853,artificial,0.564,18,2
5862,sampled_lang_5,0.25,0.7567567567567568,0.435,0.853,artificial,0.565,18,2
3828,sampled_lang_14,0.75,0.7567567567567568,0.434,0.853,artificial,0.566,18,2
210,sampled_lang_14,0.75,0.7567567567567568,0.433,0.853,artificial,0.567,18,2
1326,sampled_lang_14,0.0,0.7567567567567568,0.431,0.853,artificial,0.569,18,2
172,sampled_lang_14,0.0,0.7567567567567568,0.429,0.852,artificial,0.571,18,2
9990,sampled_lang_14,0.25,0.7567567567567568,0.428,0.852,artificial,0.572,18,2
677,sampled_lang_14,0.0,0.7567567567567568,0.427,0.852,artificial,0.573,18,2
3412,sampled_lang_63,0.333,0.7567567567567568,0.424,0.851,artificial,0.576,18,2
6086,sampled_lang_3,0.0,0.7567567567567568,0.422,0.851,artificial,0.578,18,2
9125,sampled_lang_14,0.5,0.7567567567567568,0.421,0.851,artificial,0.579,18,2
1384,sampled_lang_14,0.0,0.7567567567567568,0.42,0.851,artificial,0.58,18,2
10161,sampled_lang_14,0.8,0.7567567567567568,0.418,0.85,artificial,0.582,18,2
3568,sampled_lang_14,0.333,0.7567567567567568,0.417,0.85,artificial,0.583,18,2
2612,sampled_lang_14,0.0,0.7567567567567568,0.416,0.85,artificial,0.584,18,2
6701,sampled_lang_14,0.25,0.7567567567567568,0.415,0.85,artificial,0.585,18,2
2270,sampled_lang_14,0.0,0.7567567567567568,0.412,0.849,artificial,0.588,18,2
9180,sampled_lang_14,0.6,0.7567567567567568,0.411,0.849,artificial,0.589,18,2
13438,sampled_lang_14,0.5,0.7567567567567568,0.409,0.848,artificial,0.591,18,2
1192,sampled_lang_14,0.0,0.7567567567567568,0.405,0.847,artificial,0.595,18,2
6184,sampled_lang_14,0.0,0.7567567567567568,0.404,0.847,artificial,0.596,18,2
4,sampled_lang_14,0.333,0.7567567567567568,0.403,0.847,artificial,0.597,18,2
3108,sampled_lang_14,0.5,0.7567567567567568,0.402,0.847,artificial,0.598,18,2
244,sampled_lang_14,0.0,0.7567567567567568,0.4,0.846,artificial,0.6,18,2
4910,sampled_lang_14,0.0,0.7567567567567568,0.397,0.845,artificial,0.603,18,2
4402,sampled_lang_18,0.0,0.7567567567567568,0.395,0.845,artificial,0.605,18,2
6471,sampled_lang_14,0.0,0.7567567567567568,0.393,0.844,artificial,0.607,18,2
8253,sampled_lang_14,0.0,0.7567567567567568,0.392,0.844,artificial,0.608,18,2
130,sampled_lang_14,0.0,0.7567567567567568,0.391,0.844,artificial,0.609,18,2
1967,sampled_lang_14,0.333,0.7567567567567568,0.389,0.843,artificial,0.611,18,2
581,sampled_lang_14,0.0,0.7567567567567568,0.387,0.843,artificial,0.613,18,2
13652,sampled_lang_14,0.0,0.7567567567567568,0.385,0.842,artificial,0.615,18,2
6350,sampled_lang_14,1.0,0.7567567567567568,0.384,0.842,artificial,0.616,18,2
3635,sampled_lang_14,0.333,0.7567567567567568,0.382,0.841,artificial,0.618,18,2
66,sampled_lang_14,0.333,0.7567567567567568,0.38,0.841,artificial,0.62,18,2
5467,sampled_lang_14,0.25,0.7567567567567568,0.378,0.84,artificial,0.622,18,2
13413,sampled_lang_14,0.333,0.7567567567567568,0.377,0.84,artificial,0.623,18,2
515,sampled_lang_14,0.75,0.7567567567567568,0.375,0.839,artificial,0.625,18,2
5945,sampled_lang_14,0.333,0.7567567567567568,0.37,0.838,artificial,0.63,18,2
2384,sampled_lang_14,0.333,0.7567567567567568,0.368,0.837,artificial,0.632,18,2
3285,sampled_lang_14,0.5,0.7567567567567568,0.366,0.837,artificial,0.634,18,2
9559,sampled_lang_14,0.75,0.7567567567567568,0.363,0.836,artificial,0.637,18,2
1186,sampled_lang_14,0.333,0.7567567567567568,0.361,0.835,artificial,0.639,18,2
4936,sampled_lang_14,0.333,0.7567567567567568,0.354,0.833,artificial,0.646,18,2
3112,sampled_lang_14,0.0,0.7567567567567568,0.351,0.832,artificial,0.649,18,2
1997,sampled_lang_14,0.333,0.7567567567567568,0.347,0.831,artificial,0.653,18,2
5523,sampled_lang_67,0.333,0.7567567567567568,0.344,0.83,artificial,0.656,18,2
6515,sampled_lang_14,0.333,0.7567567567567568,0.343,0.83,artificial,0.657,18,2
13722,sampled_lang_14,0.333,0.7567567567567568,0.337,0.828,artificial,0.663,18,2
6266,sampled_lang_14,0.333,0.7567567567567568,0.333,0.828,artificial,0.667,18,2
3586,sampled_lang_14,0.333,0.7567567567567568,0.306,0.82,artificial,0.694,18,2
3283,sampled_lang_14,0.333,0.7567567567567568,0.299,0.818,artificial,0.701,18,2
6395,sampled_lang_14,0.833,0.7432432432432432,0.667,0.891,artificial,0.333,19,2
593,sampled_lang_14,0.833,0.7432432432432432,0.641,0.883,artificial,0.359,19,2
3310,sampled_lang_14,0.833,0.7432432432432432,0.63,0.879,artificial,0.37,19,2
3825,sampled_lang_14,0.833,0.7432432432432432,0.623,0.876,artificial,0.377,19,2
9277,sampled_lang_14,0.833,0.7432432432432432,0.62,0.875,artificial,0.38,19,2
14551,sampled_lang_14,0.833,0.7432432432432432,0.616,0.873,artificial,0.384,19,2
11148,sampled_lang_14,0.6,0.7432432432432432,0.597,0.866,artificial,0.403,19,2
14757,sampled_lang_175,0.714,0.7432432432432432,0.581,0.859,artificial,0.419,19,2
1077,sampled_lang_14,0.6,0.7432432432432432,0.579,0.858,artificial,0.421,19,2
9965,sampled_lang_14,0.6,0.7432432432432432,0.576,0.857,artificial,0.424,19,2
6191,sampled_lang_14,0.5,0.7432432432432432,0.569,0.854,artificial,0.431,19,2
9877,sampled_lang_14,0.667,0.7432432432432432,0.568,0.853,artificial,0.432,19,2
14036,sampled_lang_181,0.571,0.7432432432432432,0.566,0.852,artificial,0.434,19,2
8678,sampled_lang_14,0.667,0.7432432432432432,0.557,0.851,artificial,0.443,19,2
15401,sampled_lang_154,0.6,0.7432432432432432,0.551,0.851,artificial,0.449,19,2
5288,sampled_lang_5,0.6,0.7432432432432432,0.539,0.851,artificial,0.461,19,2
2578,sampled_lang_137,0.429,0.7432432432432432,0.535,0.85,artificial,0.465,19,2
8184,sampled_lang_14,0.333,0.7432432432432432,0.516,0.849,artificial,0.484,19,2
7190,sampled_lang_14,0.4,0.7432432432432432,0.514,0.849,artificial,0.486,19,2
11719,sampled_lang_14,0.4,0.7432432432432432,0.51,0.849,artificial,0.49,19,2
14302,sampled_lang_14,0.25,0.7432432432432432,0.509,0.849,artificial,0.491,19,2
3146,sampled_lang_14,0.6,0.7432432432432432,0.503,0.849,artificial,0.497,19,2
3090,sampled_lang_14,0.4,0.7432432432432432,0.501,0.849,artificial,0.499,19,2
6346,sampled_lang_14,0.4,0.7432432432432432,0.5,0.849,artificial,0.5,19,2
14622,sampled_lang_14,0.0,0.7432432432432432,0.498,0.848,artificial,0.502,19,2
1417,sampled_lang_141,0.4,0.7432432432432432,0.497,0.848,artificial,0.503,19,2
15038,sampled_lang_14,0.2,0.7432432432432432,0.496,0.848,artificial,0.504,19,2
11029,sampled_lang_14,0.25,0.7432432432432432,0.495,0.848,artificial,0.505,19,2
11835,sampled_lang_14,0.4,0.7432432432432432,0.487,0.848,artificial,0.513,19,2
7536,sampled_lang_14,0.2,0.7432432432432432,0.486,0.848,artificial,0.514,19,2
9136,sampled_lang_14,0.25,0.7432432432432432,0.481,0.848,artificial,0.519,19,2
5320,sampled_lang_14,0.25,0.7432432432432432,0.479,0.848,artificial,0.521,19,2
4832,sampled_lang_14,0.25,0.7432432432432432,0.476,0.847,artificial,0.524,19,2
8353,sampled_lang_14,0.25,0.7432432432432432,0.473,0.847,artificial,0.527,19,2
4558,sampled_lang_14,0.25,0.7432432432432432,0.472,0.847,artificial,0.528,19,2
824,sampled_lang_64,0.0,0.7432432432432432,0.468,0.847,artificial,0.532,19,2
8165,sampled_lang_14,0.25,0.7432432432432432,0.467,0.847,artificial,0.533,19,2
1609,sampled_lang_14,0.2,0.7432432432432432,0.466,0.847,artificial,0.534,19,2
4181,sampled_lang_14,0.25,0.7432432432432432,0.465,0.847,artificial,0.535,19,2
